,Dataset,Model,Scenario,Variant,Metric,File Name,size_bytes,last_modified,Grid Info,Year
39131,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2029.nc,313187652,2022-09-20T17:30:05+00:00,gr,2029
39132,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2030.nc,313092535,2022-09-20T17:30:07+00:00,gr,2030
39133,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2031.nc,313241761,2022-09-20T17:30:08+00:00,gr,2031
39134,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2032.nc,314066008,2022-09-20T17:30:12+00:00,gr,2032
39135,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2033.nc,313088128,2022-09-20T17:30:14+00:00,gr,2033
39136,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2034.nc,313032095,2022-09-20T17:30:18+00:00,gr,2034
39137,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2035.nc,313199986,2022-09-20T17:30:21+00:00,gr,2035
39138,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2036.nc,313835152,2022-09-20T17:30:21+00:00,gr,2036
39139,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2037.nc,313089428,2022-09-20T17:30:25+00:00,gr,2037
39140,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2038.nc,313092621,2022-09-20T17:30:27+00:00,gr,2038
39141,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2039.nc,312940694,2022-09-20T17:30:32+00:00,gr,2039
39142,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2040.nc,313995220,2022-09-20T17:30:36+00:00,gr,2040
39143,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2041.nc,313103657,2022-09-20T17:30:36+00:00,gr,2041
39144,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2042.nc,313000479,2022-09-20T17:30:41+00:00,gr,2042
39145,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2043.nc,313049672,2022-09-20T17:30:43+00:00,gr,2043
39146,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2044.nc,313920632,2022-09-20T17:30:48+00:00,gr,2044
39147,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2045.nc,312949082,2022-09-20T17:30:52+00:00,gr,2045
39148,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2046.nc,312923983,2022-09-20T17:30:53+00:00,gr,2046
39149,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2047.nc,312837768,2022-09-20T17:30:57+00:00,gr,2047
39150,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2048.nc,313674448,2022-09-20T17:30:57+00:00,gr,2048
39151,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2049.nc,312877087,2022-09-20T17:31:03+00:00,gr,2049
39152,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2050.nc,313080249,2022-09-20T17:31:07+00:00,gr,2050
39153,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2051.nc,313029338,2022-09-20T17:31:08+00:00,gr,2051
39154,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2052.nc,313694800,2022-09-20T17:31:12+00:00,gr,2052
39155,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2053.nc,312864852,2022-09-20T17:31:13+00:00,gr,2053
39156,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2054.nc,312999153,2022-09-20T17:31:18+00:00,gr,2054
39157,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2055.nc,312924976,2022-09-20T17:31:21+00:00,gr,2055
39158,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2056.nc,313596988,2022-09-20T17:31:22+00:00,gr,2056
39159,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2057.nc,313167173,2022-09-20T17:31:27+00:00,gr,2057
39160,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2058.nc,313045017,2022-09-20T17:31:28+00:00,gr,2058
39161,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2059.nc,313106262,2022-09-20T17:31:32+00:00,gr,2059
39162,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2060.nc,313779796,2022-09-20T17:31:35+00:00,gr,2060
39163,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2061.nc,312784232,2022-09-20T17:31:36+00:00,gr,2061
39164,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2062.nc,312894579,2022-09-20T17:31:40+00:00,gr,2062
39165,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2063.nc,312920449,2022-09-20T17:31:42+00:00,gr,2063
39166,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2064.nc,313802834,2022-09-20T17:31:53+00:00,gr,2064
39167,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2065.nc,312951261,2022-09-20T17:32:05+00:00,gr,2065
39168,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2066.nc,312990800,2022-09-20T17:32:07+00:00,gr,2066
39169,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2067.nc,312704972,2022-09-20T17:32:23+00:00,gr,2067
39170,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2068.nc,313638523,2022-09-20T17:32:28+00:00,gr,2068
39171,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2069.nc,312789349,2022-09-20T17:32:36+00:00,gr,2069
39172,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2070.nc,312703990,2022-09-20T17:32:41+00:00,gr,2070
39173,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2071.nc,312822308,2022-09-20T17:32:42+00:00,gr,2071
39174,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2072.nc,313763448,2022-09-20T17:32:48+00:00,gr,2072
39175,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2073.nc,312751887,2022-09-20T17:32:50+00:00,gr,2073
39176,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2074.nc,312633603,2022-09-20T17:32:54+00:00,gr,2074
39177,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2075.nc,312689657,2022-09-20T17:32:57+00:00,gr,2075
39178,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2076.nc,313648467,2022-09-20T17:32:58+00:00,gr,2076
39179,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2077.nc,312768295,2022-09-20T17:33:02+00:00,gr,2077
39180,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2078.nc,312558506,2022-09-20T17:33:04+00:00,gr,2078
39181,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2079.nc,312581992,2022-09-20T17:33:08+00:00,gr,2079
39182,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2080.nc,313621564,2022-09-20T17:33:10+00:00,gr,2080
39183,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2081.nc,312776096,2022-09-20T17:33:12+00:00,gr,2081
39184,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2082.nc,312607765,2022-09-20T17:33:15+00:00,gr,2082
39185,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2083.nc,312563947,2022-09-20T17:33:16+00:00,gr,2083
39186,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2084.nc,313640238,2022-09-20T17:33:21+00:00,gr,2084
39187,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2085.nc,312618879,2022-09-20T17:33:23+00:00,gr,2085
39188,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2086.nc,312458148,2022-09-20T17:33:24+00:00,gr,2086
39189,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2087.nc,312577457,2022-09-20T17:33:28+00:00,gr,2087
39190,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2088.nc,313486603,2022-09-20T17:33:29+00:00,gr,2088
39191,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2089.nc,312490779,2022-09-20T17:33:33+00:00,gr,2089
39192,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2090.nc,312773881,2022-09-20T17:33:36+00:00,gr,2090
39193,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2091.nc,312632275,2022-09-20T17:33:37+00:00,gr,2091
39194,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2092.nc,313483421,2022-09-20T17:33:41+00:00,gr,2092
39195,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2093.nc,312394945,2022-09-20T17:33:42+00:00,gr,2093
39196,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2094.nc,312358373,2022-09-20T17:33:47+00:00,gr,2094
39197,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2095.nc,312518707,2022-09-20T17:33:50+00:00,gr,2095
39198,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2096.nc,313412789,2022-09-20T17:33:51+00:00,gr,2096
39199,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2097.nc,312367759,2022-09-20T17:33:56+00:00,gr,2097
39200,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2098.nc,312364113,2022-09-20T17:33:58+00:00,gr,2098
39201,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2099.nc,312516910,2022-09-20T17:34:04+00:00,gr,2099
39202,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,huss,huss_day_EC-Earth3_ssp370_r1i1p1f1_gr_2100.nc,312676367,2022-09-20T17:34:06+00:00,gr,2100
39203,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2015_v1.1.nc,184264735,2024-03-26T21:31:31+00:00,gr,2015
39204,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2016_v1.1.nc,185958051,2024-03-26T21:31:32+00:00,gr,2016
39205,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2017_v1.1.nc,186682738,2024-03-26T21:31:42+00:00,gr,2017
39206,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2018_v1.1.nc,186442662,2024-03-26T21:31:45+00:00,gr,2018
39207,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2019_v1.1.nc,185463798,2024-03-26T21:31:50+00:00,gr,2019
39208,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2020_v1.1.nc,187207657,2024-03-26T21:31:53+00:00,gr,2020
39209,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2021_v1.1.nc,186799614,2024-03-26T21:31:54+00:00,gr,2021
39210,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2022_v1.1.nc,185464394,2024-03-26T21:32:08+00:00,gr,2022
39211,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2023_v1.1.nc,186367978,2024-03-26T21:32:09+00:00,gr,2023
39212,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2024_v1.1.nc,186254644,2024-03-26T21:32:10+00:00,gr,2024
39213,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2025_v1.1.nc,187206474,2024-03-26T21:32:10+00:00,gr,2025
39214,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2026_v1.1.nc,187287710,2024-03-26T21:32:11+00:00,gr,2026
39215,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2027_v1.1.nc,187473887,2024-03-26T21:32:19+00:00,gr,2027
39216,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2028_v1.1.nc,186755453,2024-03-26T21:32:21+00:00,gr,2028
39217,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2029_v1.1.nc,186662736,2024-03-26T21:32:21+00:00,gr,2029
39218,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2030_v1.1.nc,185380773,2024-03-26T21:32:21+00:00,gr,2030
39219,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2031_v1.1.nc,183600968,2024-03-26T21:32:22+00:00,gr,2031
39220,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2032_v1.1.nc,185953073,2024-03-26T21:32:31+00:00,gr,2032
39221,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2033_v1.1.nc,186053802,2024-03-26T21:32:33+00:00,gr,2033
39222,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2034_v1.1.nc,187617255,2024-03-26T21:32:33+00:00,gr,2034
39223,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2035_v1.1.nc,187105228,2024-03-26T21:32:33+00:00,gr,2035
39224,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2036_v1.1.nc,185811569,2024-03-26T21:32:34+00:00,gr,2036
39225,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2037_v1.1.nc,187179624,2024-03-26T21:32:42+00:00,gr,2037
39226,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2038_v1.1.nc,187555763,2024-03-26T21:32:43+00:00,gr,2038
39227,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2039_v1.1.nc,188300818,2024-03-26T21:32:43+00:00,gr,2039
39228,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2040_v1.1.nc,186663367,2024-03-26T21:32:44+00:00,gr,2040
39229,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2041_v1.1.nc,187878752,2024-03-26T21:32:45+00:00,gr,2041
39230,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2042_v1.1.nc,187764690,2024-03-26T21:32:52+00:00,gr,2042
39231,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2043_v1.1.nc,188568784,2024-03-26T21:32:53+00:00,gr,2043
39232,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2044_v1.1.nc,186825460,2024-03-26T21:32:53+00:00,gr,2044
39233,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2045_v1.1.nc,188230370,2024-03-26T21:32:54+00:00,gr,2045
39234,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2046_v1.1.nc,187861034,2024-03-26T21:32:55+00:00,gr,2046
39235,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2047_v1.1.nc,187948928,2024-03-26T21:33:04+00:00,gr,2047
39236,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2048_v1.1.nc,191836868,2024-03-26T21:33:05+00:00,gr,2048
39237,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2049_v1.1.nc,188893310,2024-03-26T21:33:06+00:00,gr,2049
39238,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2050_v1.1.nc,187716856,2024-03-26T21:33:06+00:00,gr,2050
39239,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2051_v1.1.nc,186500878,2024-03-26T21:33:07+00:00,gr,2051
39240,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2052_v1.1.nc,188427902,2024-03-26T21:33:13+00:00,gr,2052
39241,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2053_v1.1.nc,191128318,2024-03-26T21:33:15+00:00,gr,2053
39242,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2054_v1.1.nc,191097941,2024-03-26T21:33:15+00:00,gr,2054
39243,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2055_v1.1.nc,189458117,2024-03-26T21:33:15+00:00,gr,2055
39244,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2056_v1.1.nc,190231728,2024-03-26T21:33:16+00:00,gr,2056
39245,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2057_v1.1.nc,186746111,2024-03-26T21:33:25+00:00,gr,2057
39246,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2058_v1.1.nc,187340887,2024-03-26T21:33:27+00:00,gr,2058
39247,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2059_v1.1.nc,189236668,2024-03-26T21:33:27+00:00,gr,2059
39248,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2060_v1.1.nc,191663805,2024-03-26T21:33:28+00:00,gr,2060
39249,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2061_v1.1.nc,191351310,2024-03-26T21:33:29+00:00,gr,2061
39250,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2062_v1.1.nc,190267170,2024-03-26T21:33:41+00:00,gr,2062
39251,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2063_v1.1.nc,190312891,2024-03-26T21:33:45+00:00,gr,2063
39252,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2064_v1.1.nc,189203179,2024-03-26T21:33:45+00:00,gr,2064
39253,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2065_v1.1.nc,189872041,2024-03-26T21:33:46+00:00,gr,2065
39254,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2066_v1.1.nc,188429720,2024-03-26T21:33:47+00:00,gr,2066
39255,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2067_v1.1.nc,191841017,2024-03-26T21:33:54+00:00,gr,2067
39256,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2068_v1.1.nc,191317612,2024-03-26T21:33:55+00:00,gr,2068
39257,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2069_v1.1.nc,190046185,2024-03-26T21:33:55+00:00,gr,2069
39258,NEX-GDDP-CMIP6,EC-Earth3,ssp370,r1i1p1f1,pr,pr_day_EC-Earth3_ssp370_r1i1p1f1_gr_2070_v1.1.nc,190362427,2024-03-26T21:33:56+00:00,gr,2070
